date,usd,eur,gbp,jpy
2011-03-02,0.690000,1.534390,1.373333,0.228000
2011-03-03,0.790000,1.723776,1.432364,0.229000
2011-03-04,0.680000,1.737869,1.391441,0.229000
2011-03-07,0.700000,1.748647,1.368788,0.221000
2011-03-08,0.730000,1.720363,1.382633,0.222000
2011-03-09,0.700000,1.721423,1.389817,0.227000
2011-03-10,0.650000,1.688469,1.331933,0.228000
2011-03-11,0.640000,1.654202,1.279211,0.214000
2011-03-14,0.610000,1.640625,1.228297,0.175000
2011-03-15,0.630000,1.553747,1.207203,0.215000
2011-03-16,0.580000,1.518873,1.171441,0.225000
2011-03-17,0.600000,1.573486,1.255211,0.225000
2011-03-18,0.610000,1.611565,1.209385,0.210000
2011-03-21,0.670000,1.701293,1.249702,
2011-03-22,0.680000,1.704394,1.327104,0.211000
2011-03-23,0.690000,1.686673,1.313854,0.216000
2011-03-24,0.720000,1.693045,1.302311,0.209000
2011-03-25,0.790000,1.719062,1.312321,0.200000
2011-03-28,0.810000,1.754924,1.317245,0.206000
2011-03-29,0.810000,1.760380,1.336475,0.207000
2011-03-30,0.800000,1.770426,1.366686,0.202000
2011-03-31,0.800000,1.790998,1.390498,0.208000
2011-04-01,0.800000,1.830335,1.436698,0.205000
2011-04-04,0.770000,1.820014,1.426057,0.206000
2011-04-05,0.840000,1.812974,1.486625,0.207000
2011-04-06,0.850000,1.837229,1.454260,0.206000
2011-04-07,0.810000,1.848074,1.430718,0.202000
2011-04-08,0.830000,1.922102,1.458071,0.199000
2011-04-11,0.850000,1.917168,1.452677,0.199000
2011-04-12,0.770000,1.867239,1.300828,0.195000
2011-04-13,0.750000,1.896070,1.316672,0.199000
2011-04-14,0.770000,1.862453,1.297734,0.200000
2011-04-15,0.710000,1.878060,1.257308,0.205000
2011-04-18,0.690000,1.807506,1.195310,0.200000
2011-04-19,0.680000,1.847988,1.213315,0.201000
2011-04-20,0.690000,1.859912,1.220381,0.201000
2011-04-21,0.680000,1.824893,1.200354,0.201000
2011-04-22,,,,0.201000
2011-04-25,0.670000,,,0.206000
2011-04-26,0.650000,1.811530,1.162150,0.200000
2011-04-27,0.650000,1.850833,1.255322,0.197000
2011-04-28,0.620000,1.843653,1.179016,0.189000
2011-04-29,0.610000,1.858867,,
2011-05-02,0.610000,1.871113,,0.186000
2011-05-03,0.610000,1.887251,1.094984,
2011-05-04,0.600000,1.966888,1.085573,
2011-05-05,0.580000,1.839807,1.096116,
2011-05-06,0.570000,1.827166,1.093497,0.179000
2011-05-09,0.570000,1.778864,1.069302,0.184000
2011-05-10,0.590000,1.779040,1.098560,0.184000
2011-05-11,0.560000,1.787927,1.159373,0.185000
2011-05-12,0.570000,1.749472,1.101249,0.180000
2011-05-13,0.570000,1.769184,1.091753,0.180000
2011-05-16,0.540000,1.792037,1.093956,0.180000
2011-05-17,0.550000,1.784615,1.087388,0.180000
2011-05-18,0.580000,1.790257,1.111276,0.180000
2011-05-19,0.550000,1.836653,1.114362,0.180000
2011-05-20,0.550000,1.777188,1.085034,0.180000
2011-05-23,0.550000,1.727033,1.041524,0.180000
2011-05-24,0.560000,1.735298,1.051630,0.180000
2011-05-25,0.540000,1.681806,1.033794,0.175000
2011-05-26,0.480000,1.661669,1.033981,0.181000
2011-05-27,0.480000,1.627976,1.034716,0.180000
2011-05-30,,1.631866,,0.175000
2011-05-31,0.450000,1.671528,1.049809,0.175000
2011-06-01,0.440000,1.655380,1.007592,0.170000
2011-06-02,0.450000,1.661275,0.990996,0.160000
2011-06-03,0.420000,1.674054,1.010782,0.155000
2011-06-06,0.430000,1.707612,1.009419,0.160000
2011-06-07,0.390000,1.739106,1.029393,0.170000
2011-06-08,0.390000,1.724184,0.990841,0.170000
2011-06-09,0.430000,1.672534,0.984324,0.170000
2011-06-10,0.410000,1.635468,0.936201,0.170000
2011-06-13,0.400000,1.617473,0.969777,0.170000
2011-06-14,0.450000,1.653956,0.976357,0.170000
2011-06-15,0.380000,1.623576,0.932816,0.180000
2011-06-16,0.380000,1.559493,0.880121,0.175000
2011-06-17,0.380000,1.593208,0.905302,0.170000
2011-06-20,0.380000,1.610155,0.917191,0.170000
2011-06-21,0.400000,1.607347,0.934234,0.170000
2011-06-22,0.390000,1.589674,0.885598,0.160000
2011-06-23,0.350000,1.486160,0.842602,0.155000
2011-06-24,0.350000,1.486364,0.834950,0.155000
2011-06-27,0.410000,1.488367,0.868348,0.155000
2011-06-28,0.480000,1.570028,0.925545,0.157000
2011-06-29,0.470000,1.603592,0.955819,0.162000
2011-06-30,0.450000,1.653640,0.980569,0.167000
2011-07-01,0.500000,1.704346,0.992663,0.163000
2011-07-04,,1.716666,0.980748,0.160000
2011-07-05,0.440000,1.709608,0.965067,0.160000
2011-07-06,0.430000,1.648306,0.915516,0.160000
2011-07-07,0.490000,1.671505,0.936970,0.160000
2011-07-08,0.400000,1.582133,0.880590,0.160000
2011-07-11,0.370000,1.465165,0.826660,0.155000
2011-07-12,0.370000,1.448154,0.821040,0.155000
2011-07-13,0.370000,1.401593,0.850734,0.155000
2011-07-14,0.380000,1.412573,0.847992,0.150000
2011-07-15,0.370000,1.347703,0.832095,0.150000
2011-07-18,0.370000,1.331866,0.826882,
2011-07-19,0.390000,1.374187,0.842411,0.150000
2011-07-20,0.400000,1.392785,0.858390,0.150000
2011-07-21,0.400000,1.503713,0.900767,0.161000
2011-07-22,0.400000,1.482427,0.855768,0.161000
2011-07-25,0.420000,1.469795,0.827919,0.161000
2011-07-26,0.410000,1.458374,0.846907,0.161000
2011-07-27,0.440000,1.376123,0.813917,0.161000
2011-07-28,0.420000,1.370751,0.793458,0.155000
2011-07-29,0.360000,1.319797,0.746036,0.155000
2011-08-01,0.380000,1.297536,0.727380,0.155000
2011-08-02,0.330000,1.243637,0.719258,0.150000
2011-08-03,0.330000,1.236383,0.721140,0.147000
2011-08-04,0.270000,1.148705,0.690623,0.147000
2011-08-05,0.280000,1.021240,0.659677,0.137000
2011-08-08,0.270000,0.930049,0.646817,0.135000
2011-08-09,0.190000,0.920039,0.684987,0.135000
2011-08-10,0.190000,0.770542,0.575743,0.135000
2011-08-11,0.190000,0.775591,0.619444,0.140000
2011-08-12,0.200000,0.852074,0.670337,0.145000
2011-08-15,0.190000,0.882999,0.694029,0.150000
2011-08-16,0.200000,0.880099,0.694310,0.145000
2011-08-17,0.190000,0.874676,0.637750,0.145000
2011-08-18,0.200000,0.708004,0.592691,0.145000
2011-08-19,0.200000,0.794571,0.631260,0.140000
2011-08-22,0.220000,0.828086,0.631143,0.129000
2011-08-23,0.220000,0.791007,0.638159,0.129000
2011-08-24,0.230000,0.858094,0.673421,0.129000
2011-08-25,0.220000,0.825165,0.653023,0.135000
2011-08-26,0.200000,0.766991,0.691528,0.134000
2011-08-29,0.200000,0.909991,,0.134000
2011-08-30,0.200000,0.815388,0.654306,0.141000
2011-08-31,0.200000,0.859441,0.708236,0.136000
2011-09-01,0.190000,0.854495,0.649816,0.142000
2011-09-02,0.200000,0.736242,0.634488,0.142000
2011-09-05,,0.658468,0.589971,0.142000
2011-09-06,0.210000,0.663412,0.630479,0.137000
2011-09-07,0.210000,0.676565,0.636656,0.138000
2011-09-08,0.190000,0.613094,0.632329,0.138000
2011-09-09,0.170000,0.557789,0.584959,0.138000
2011-09-12,0.210000,0.587332,0.566719,0.139000
2011-09-13,0.210000,0.676142,0.584626,0.139000
2011-09-14,0.190000,0.721210,0.602596,0.135000
2011-09-15,0.210000,0.828923,0.600175,0.135000
2011-09-16,0.180000,0.751773,0.583129,0.135000
2011-09-19,0.160000,0.660803,0.573997,
2011-09-20,0.180000,0.661036,0.578509,0.130000
2011-09-21,0.210000,0.668188,0.579450,0.130000
2011-09-22,0.200000,0.655642,0.596475,0.125000
2011-09-23,0.230000,0.621961,0.608213,
2011-09-26,0.250000,0.628660,0.634481,0.120000
2011-09-27,0.250000,0.778127,0.650963,0.126000
2011-09-28,0.270000,0.782663,0.645585,0.126000
2011-09-29,0.270000,0.785998,0.655833,0.132000
2011-09-30,0.250000,0.745900,0.634529,0.137000
2011-10-03,0.240000,0.714481,0.617496,0.139000
2011-10-04,0.250000,0.658648,0.628877,0.136000
2011-10-05,0.250000,0.730824,0.643334,0.136000
2011-10-06,0.290000,0.781802,0.684560,0.137000
2011-10-07,0.300000,0.819615,0.683996,0.137000
2011-10-10,,0.847753,0.702585,
2011-10-11,0.320000,0.842328,0.705408,0.139000
2011-10-12,0.290000,0.887647,0.720561,0.139000
2011-10-13,0.290000,0.847078,0.667846,0.139000
2011-10-14,0.280000,0.880942,0.680856,0.135000
2011-10-17,0.280000,0.807016,0.667743,0.135000
2011-10-18,0.280000,0.838508,0.648470,0.145000
2011-10-19,0.280000,0.864050,0.664711,0.145000
2011-10-20,0.280000,0.922748,0.654505,0.146000
2011-10-21,0.300000,0.924986,0.660649,0.146000
2011-10-24,0.300000,0.890904,0.670678,0.146000
2011-10-25,0.260000,0.860058,0.644009,0.146000
2011-10-26,0.280000,0.780308,0.627905,0.142000
2011-10-27,0.310000,0.859690,0.650903,0.141000
2011-10-28,0.280000,0.865496,0.640835,0.143000
2011-10-31,0.250000,0.809018,0.570266,0.143000
2011-11-01,0.230000,0.707846,0.555837,0.143000
2011-11-02,0.230000,0.745298,0.580122,0.139000
2011-11-03,0.240000,0.690773,0.580730,
2011-11-04,0.220000,0.685501,0.579209,0.136000
2011-11-07,0.250000,0.702443,0.560606,0.134000
2011-11-08,0.250000,0.712075,0.548497,0.130000
2011-11-09,0.240000,0.710339,0.549414,0.130000
2011-11-10,0.240000,0.786682,0.545871,0.130000
2011-11-11,,0.835714,0.570407,0.125000
2011-11-14,0.240000,0.843194,0.515284,0.130000
2011-11-15,0.260000,0.928947,0.514252,0.130000
2011-11-16,0.260000,0.969681,0.528355,0.130000
2011-11-17,0.270000,0.964948,0.560519,0.125000
2011-11-18,0.290000,0.981311,0.538830,0.120000
2011-11-21,0.270000,0.934266,0.520922,0.125000
2011-11-22,0.260000,0.951197,0.505161,0.125000
2011-11-23,0.260000,1.026746,0.507598,
2011-11-24,,1.065543,0.506371,0.129000
2011-11-25,0.280000,1.072213,0.501026,0.140000
2011-11-28,0.260000,0.986949,0.430570,0.145000
2011-11-29,0.270000,0.953434,0.441433,0.145000
2011-11-30,0.250000,0.742733,0.485792,0.140000
2011-12-01,0.270000,0.679803,0.383457,0.135000
2011-12-02,0.250000,0.680066,0.397602,0.130000
2011-12-05,0.270000,0.675331,0.398605,0.125000
2011-12-06,0.250000,0.705399,0.347394,0.125000
2011-12-07,0.240000,0.666153,0.365770,0.130000
2011-12-08,0.220000,0.646480,0.348129,0.130000
2011-12-09,0.220000,0.666455,0.392206,0.130000
2011-12-12,0.240000,0.637108,0.361698,0.130000
2011-12-13,0.240000,0.651652,0.366982,0.130000
2011-12-14,0.250000,0.622745,0.354066,0.130000
2011-12-15,0.260000,0.528566,0.378997,0.125000
2011-12-16,0.240000,0.455417,0.323843,0.130000
2011-12-19,0.240000,0.513270,0.337328,0.130000
2011-12-20,0.260000,0.512014,0.372009,0.130000
2011-12-21,0.280000,0.513101,0.359606,0.134000
2011-12-22,0.280000,0.515063,0.345060,0.130000
2011-12-23,0.280000,0.464962,0.349017,
2011-12-26,,,,0.130000
2011-12-27,0.300000,0.423459,,0.131000
2011-12-28,0.280000,0.415020,0.336584,0.131000
2011-12-29,0.280000,0.390953,0.308944,0.131000
2011-12-30,0.250000,0.406217,0.327545,0.131000
2012-01-02,,0.473966,,
2012-01-03,0.270000,0.460245,0.353355,
2012-01-04,0.250000,0.461564,0.385988,0.132000
2012-01-05,0.270000,0.512643,0.403633,0.127000
2012-01-06,0.250000,0.535837,0.400981,0.127000
2012-01-09,0.260000,0.527176,0.383566,
2012-01-10,0.240000,0.534098,0.416836,0.128000
2012-01-11,0.240000,0.467329,0.391361,0.129000
2012-01-12,0.220000,0.405207,0.388373,0.129000
2012-01-13,0.240000,0.422059,0.378057,0.129000
2012-01-16,,0.410493,0.382309,0.125000
2012-01-17,0.210000,0.451607,0.397544,0.125000
2012-01-18,0.240000,0.468935,0.416783,0.126000
2012-01-19,0.260000,0.475434,0.376594,0.126000
2012-01-20,0.260000,0.486737,0.397153,0.126000
2012-01-23,0.260000,0.496630,0.422570,0.126000
2012-01-24,0.240000,0.508614,0.441036,0.127000
2012-01-25,0.220000,0.492099,0.417465,0.127000
2012-01-26,0.220000,0.471318,0.377474,0.127000
2012-01-27,0.220000,0.460620,0.372719,0.127000
2012-01-30,0.220000,0.465783,0.359348,0.127000
2012-01-31,0.220000,0.449891,0.343578,0.127000
2012-02-01,0.230000,0.423334,0.378541,0.128000
2012-02-02,0.230000,0.394091,0.377007,0.128000
2012-02-03,0.230000,0.399315,0.398811,0.128000
2012-02-06,0.240000,0.381969,0.408379,0.128000
2012-02-07,0.250000,0.397581,0.428395,0.129000
2012-02-08,0.270000,0.416794,0.398214,0.129000
2012-02-09,0.270000,0.432186,0.407001,0.124000
2012-02-10,0.270000,0.418791,0.364892,0.124000
2012-02-13,0.290000,0.421499,0.361020,0.125000
2012-02-14,0.290000,0.431690,0.360661,0.115000
2012-02-15,0.290000,0.429638,0.363641,0.105000
2012-02-16,0.290000,0.452800,0.379682,0.105000
2012-02-17,0.290000,0.471361,0.402942,0.105000
2012-02-20,,0.478947,0.412158,0.105000
2012-02-21,0.310000,0.478433,0.407083,0.105000
2012-02-22,0.290000,0.466054,0.383324,0.105000
2012-02-23,0.310000,0.447789,0.371730,0.105000
2012-02-24,0.310000,0.430084,0.363864,0.104000
2012-02-27,0.300000,0.400481,0.370118,0.104000
2012-02-28,0.300000,0.389421,0.382878,0.110000
2012-02-29,0.300000,0.372706,0.382950,0.109000
2012-03-01,0.300000,0.364795,0.420472,0.110000
2012-03-02,0.280000,0.336284,0.371056,0.110000
2012-03-05,0.310000,0.341430,0.417211,0.111000
2012-03-06,0.300000,0.344626,0.401420,0.112000
2012-03-07,0.300000,0.338761,0.411867,0.112000
2012-03-08,0.320000,0.323014,0.412750,0.113000
2012-03-09,0.330000,0.338269,0.414566,0.113000
2012-03-12,0.330000,0.335712,0.411142,0.110000
2012-03-13,0.350000,0.356695,0.439085,0.110000
2012-03-14,0.400000,0.391660,0.476444,0.105000
2012-03-15,0.370000,0.428583,0.434623,0.110000
2012-03-16,0.370000,0.501438,0.449046,0.110000
2012-03-19,0.390000,0.486594,0.456637,0.110000
2012-03-20,0.410000,0.489219,0.446521,
2012-03-21,0.390000,0.465938,0.453703,0.111000
2012-03-22,0.370000,0.444308,0.443489,0.111000
2012-03-23,0.370000,0.415414,0.432039,0.111000
2012-03-26,0.360000,0.408979,0.467833,0.111000
2012-03-27,0.330000,0.413139,0.436130,0.110000
2012-03-28,0.340000,0.392866,0.426871,0.110000
2012-03-29,0.330000,0.387183,0.418534,0.114000
2012-03-30,0.330000,0.392591,0.404064,0.115000
2012-04-02,0.330000,0.367634,0.411476,0.116000
2012-04-03,0.360000,0.375708,0.394565,0.116000
2012-04-04,0.350000,0.369371,0.406922,0.116000
2012-04-05,0.350000,0.362300,0.393923,0.117000
2012-04-06,0.320000,,,0.113000
2012-04-09,0.320000,,,0.114000
2012-04-10,0.280000,0.352664,0.364577,0.114000
2012-04-11,0.300000,0.356462,0.380580,0.114000
2012-04-12,0.290000,0.339288,0.373035,0.114000
2012-04-13,0.270000,0.333539,0.365231,0.115000
2012-04-16,0.270000,0.360929,0.372337,0.110000
2012-04-17,0.270000,0.374627,0.400186,0.110000
2012-04-18,0.270000,0.370489,0.432989,0.110000
2012-04-19,0.270000,0.405005,0.440406,0.105000
2012-04-20,0.290000,0.404168,0.471456,0.105000
2012-04-23,0.270000,0.412962,0.448948,0.106000
2012-04-24,0.270000,0.395919,0.422121,0.106000
2012-04-25,0.260000,0.372235,0.415905,0.106000
2012-04-26,0.260000,0.341651,0.393473,0.108000
2012-04-27,0.260000,0.339719,0.412613,0.109000
2012-04-30,0.270000,0.318577,0.438577,
2012-05-01,0.270000,,0.431336,0.108000
2012-05-02,0.270000,0.295593,0.412526,0.108000
2012-05-03,0.280000,0.300360,0.408977,
2012-05-04,0.270000,0.270954,0.398427,
2012-05-07,0.270000,0.256923,,0.109000
2012-05-08,0.270000,0.262763,0.401472,0.109000
2012-05-09,0.270000,0.284963,0.400262,0.109000
2012-05-10,0.270000,0.276080,0.418918,0.109000
2012-05-11,0.270000,0.270041,0.402294,0.109000
2012-05-14,0.290000,0.267994,0.381308,0.105000
2012-05-15,0.290000,0.282339,0.379594,0.105000
2012-05-16,0.300000,0.288135,0.357435,0.100000
2012-05-17,0.320000,0.248773,0.326672,0.100000
2012-05-18,0.320000,0.262369,0.303356,0.100000
2012-05-21,0.300000,0.253684,0.294616,0.100000
2012-05-22,0.300000,0.247495,0.289595,0.100000
2012-05-23,0.280000,0.222253,0.252115,0.100000
2012-05-24,0.290000,0.201083,0.234204,0.100000
2012-05-25,0.300000,0.193645,0.219399,0.100000
2012-05-28,,0.179833,0.231611,0.100000
2012-05-29,0.300000,0.188615,0.271526,0.100000
2012-05-30,0.270000,0.187194,0.242826,0.100000
2012-05-31,0.270000,0.168816,0.224849,0.100000
2012-06-01,0.250000,0.136730,0.244378,0.100000
2012-06-04,0.250000,0.158255,,0.100000
2012-06-05,0.250000,0.155145,,0.100000
2012-06-06,0.260000,0.208389,0.262424,0.100000
2012-06-07,0.270000,0.244695,0.264262,0.100000
2012-06-08,0.280000,0.215586,0.233777,0.100000
2012-06-11,0.270000,0.239240,0.253817,0.100000
2012-06-12,0.300000,0.284253,0.272925,0.100000
2012-06-13,0.300000,0.289660,0.276782,0.100000
2012-06-14,0.300000,0.277049,0.283137,0.100000
2012-06-15,0.290000,0.239211,0.216468,0.100000
2012-06-18,0.290000,0.222456,0.226759,0.100000
2012-06-19,0.300000,0.250039,0.220574,0.100000
2012-06-20,0.320000,0.303482,0.279199,0.100000
2012-06-21,0.320000,0.272297,0.261402,0.100000
2012-06-22,0.310000,0.277372,0.288498,0.100000
2012-06-25,0.310000,0.239551,0.260372,0.100000
2012-06-26,0.310000,0.256457,0.265516,0.100000
2012-06-27,0.310000,0.261078,0.268421,0.100000
2012-06-28,0.310000,0.254753,0.253417,0.100000
2012-06-29,0.330000,0.268638,0.270315,0.100000
2012-07-02,0.300000,0.238982,0.263018,0.100000
2012-07-03,0.300000,0.202395,0.299772,0.100000
2012-07-04,,0.194826,0.273778,0.100000
2012-07-05,0.280000,0.127429,0.202280,0.100000
2012-07-06,0.270000,0.045860,0.176122,0.100000
2012-07-09,0.270000,0.039512,0.181749,0.100000
2012-07-10,0.270000,0.043343,0.194033,0.100000
2012-07-11,0.270000,0.012906,0.192413,0.100000
2012-07-12,0.250000,0.004845,0.184070,0.100000
2012-07-13,0.250000,-0.010913,0.194788,0.100000
2012-07-16,0.240000,-0.022952,0.174366,
2012-07-17,0.250000,-0.017457,0.169502,0.100000
2012-07-18,0.220000,-0.016849,0.121119,0.100000
2012-07-19,0.220000,-0.014111,0.107450,0.100000
2012-07-20,0.220000,-0.028855,0.086591,0.100000
2012-07-23,0.220000,0.015064,0.069159,0.100000
2012-07-24,0.220000,0.046665,0.059931,0.100000
2012-07-25,0.220000,0.061771,0.044381,0.100000
2012-07-26,0.230000,0.032460,0.068719,0.100000
2012-07-27,0.250000,0.036378,0.101768,0.100000
2012-07-30,0.230000,-0.006560,0.095506,0.100000
2012-07-31,0.230000,-0.022894,0.066103,0.097000
2012-08-01,0.240000,-0.039808,0.070459,0.095000
2012-08-02,0.240000,-0.035063,0.030891,0.094000
2012-08-03,0.240000,-0.003408,0.087640,0.092000
2012-08-06,0.240000,-0.018751,0.051309,0.088000
2012-08-07,0.270000,0.003642,0.098026,0.088000
2012-08-08,0.290000,-0.016250,0.105642,0.091000
2012-08-09,0.290000,-0.013095,0.134955,0.091000
2012-08-10,0.270000,-0.032915,0.100154,0.091000
2012-08-13,0.270000,-0.012155,0.110750,0.090000
2012-08-14,0.270000,0.004979,0.130559,0.095000
2012-08-15,0.270000,0.018289,0.168290,0.100000
2012-08-16,0.290000,0.007951,0.175071,0.100000
2012-08-17,0.290000,0.016035,0.149067,0.100000
2012-08-20,0.290000,0.021091,0.154687,0.100000
2012-08-21,0.310000,0.029835,0.197486,0.100000
2012-08-22,0.260000,0.032089,0.168483,0.100000
2012-08-23,0.260000,0.017024,0.148346,0.100000
2012-08-24,0.280000,0.005056,0.116780,0.100000
2012-08-27,0.280000,0.011961,,0.100000
2012-08-28,0.270000,0.020234,0.101448,0.099000
2012-08-29,0.270000,0.030270,0.122133,0.099000
2012-08-30,0.270000,0.008153,0.090111,0.100000
2012-08-31,0.220000,0.014852,0.070022,0.097000
2012-09-03,,0.022998,0.074253,0.097000
2012-09-04,0.230000,0.022505,0.070005,0.097000
2012-09-05,0.250000,0.014185,0.094955,0.097000
2012-09-06,0.270000,0.066750,0.125902,0.096000
2012-09-07,0.250000,0.075361,0.106808,0.096000
2012-09-10,0.250000,0.086780,0.144855,0.096000
2012-09-11,0.250000,0.083075,0.166514,0.095000
2012-09-12,0.250000,0.098141,0.213236,0.095000
2012-09-13,0.240000,0.083578,0.208409,0.095000
2012-09-14,0.270000,0.128632,0.281820,0.100000
2012-09-17,0.250000,0.130695,0.260090,
2012-09-18,0.250000,0.112187,0.244436,0.100000
2012-09-19,0.270000,0.107481,0.241219,0.100000
2012-09-20,0.270000,0.098367,0.229358,0.100000
2012-09-21,0.270000,0.098858,0.237603,0.100000
2012-09-24,0.270000,0.098560,0.229804,0.100000
2012-09-25,0.270000,0.097606,0.224989,0.100000
2012-09-26,0.260000,0.084116,0.195970,0.100000
2012-09-27,0.250000,0.079763,0.201235,0.100000
2012-09-28,0.230000,0.071301,0.191643,0.100000
2012-10-01,0.250000,0.089371,0.194079,0.100000
2012-10-02,0.230000,0.084583,0.180345,0.100000
2012-10-03,0.230000,0.077450,0.165914,0.100000
2012-10-04,0.230000,0.079100,0.171129,0.100000
2012-10-05,0.270000,0.087904,0.199833,0.100000
2012-10-08,,0.071732,0.181146,
2012-10-09,0.250000,0.075973,0.181360,0.100000
2012-10-10,0.270000,0.063947,0.211960,0.100000
2012-10-11,0.280000,0.074747,0.218845,0.100000
2012-10-12,0.270000,0.061178,0.187626,0.100000
2012-10-15,0.270000,0.062147,0.213722,0.100000
2012-10-16,0.270000,0.089962,0.247234,0.100000
2012-10-17,0.300000,0.112657,0.273543,0.100000
2012-10-18,0.290000,0.128838,0.277337,0.100000
2012-10-19,0.300000,0.128720,0.256528,0.100000
2012-10-22,0.320000,0.147916,0.266779,0.100000
2012-10-23,0.290000,0.134865,0.236428,0.100000
2012-10-24,0.290000,0.120390,0.241413,0.100000
2012-10-25,0.310000,0.118141,0.265741,0.098000
2012-10-26,0.300000,0.096008,0.248359,0.098000
2012-10-29,0.300000,0.087916,0.224365,0.098000
2012-10-30,,0.077132,0.252417,0.097000
2012-10-31,0.300000,0.085641,0.259391,0.097000
2012-11-01,0.300000,0.082031,0.266974,0.097000
2012-11-02,0.280000,0.066500,0.254177,0.097000
2012-11-05,0.280000,0.059411,0.225313,0.096000
2012-11-06,0.300000,0.051021,0.226049,0.096000
2012-11-07,0.270000,0.018976,0.208563,0.096000
2012-11-08,0.270000,0.021869,0.214081,0.096000
2012-11-09,0.270000,0.015036,0.224716,0.096000
2012-11-12,,0.017285,0.219048,0.095000
2012-11-13,0.270000,0.012080,0.238456,0.095000
2012-11-14,0.250000,0.026908,0.239172,0.100000
2012-11-15,0.240000,0.018475,0.233016,0.100000
2012-11-16,0.240000,0.012735,0.241362,0.100000
2012-11-19,0.250000,0.021899,0.265000,0.100000
2012-11-20,0.270000,0.042010,0.301016,0.100000
2012-11-21,0.270000,0.060693,0.307133,0.100000
2012-11-22,,0.057291,0.313353,0.100000
2012-11-23,0.290000,0.050510,0.313213,
2012-11-26,0.270000,0.045316,0.316648,0.100000
2012-11-27,0.270000,0.056691,0.331478,0.098000
2012-11-28,0.270000,0.026440,0.283010,0.098000
2012-11-29,0.250000,0.039257,0.282669,0.098000
2012-11-30,0.250000,0.036480,0.313839,0.097000
2012-12-03,0.250000,0.047201,0.335889,0.097000
2012-12-04,0.250000,0.050443,0.319834,0.097000
2012-12-05,0.250000,0.029371,0.299641,0.097000
