"CubeId";"rendeiduebd"
"PublishingDate";"2026-08-03 14:30"

"Date";"D0";"D1";"Value"
"2016-06-27";"CHF";"8J";"-0.665"
"2016-06-27";"CHF";"9J";"-0.575"
"2016-06-27";"CHF";"10J";"-0.498"
"2016-06-27";"CHF";"20J";"-0.121"
"2016-06-27";"CHF";"30J";"0.007"
"2016-06-27";"EUR";"1J";"-0.35733"
"2016-06-27";"EUR";"2J";"-0.3312"
"2016-06-27";"EUR";"3J";"-0.26689"
"2016-06-27";"EUR";"4J";"-0.1581"
"2016-06-27";"EUR";"5J";"-0.02039"
"2016-06-27";"EUR";"6J";"0.12917"
"2016-06-27";"EUR";"7J";"0.27798"
"2016-06-27";"EUR";"8J";"0.41839"
"2016-06-27";"EUR";"9J";"0.54662"
"2016-06-27";"EUR";"10J";"0.66142"
"2016-06-27";"EUR";"20J";"1.27908"
"2016-06-27";"EUR";"30J";"1.49956"
"2016-06-27";"KTA";"2J";
"2016-06-27";"KTA";"5J";
"2016-06-27";"KTA";"10J";
"2016-06-27";"KTB";"2J";
"2016-06-27";"KTB";"5J";
"2016-06-27";"KTB";"10J";
"2016-06-27";"PFI";"2J";"-0.698"
"2016-06-27";"PFI";"5J";"-0.491"
"2016-06-27";"PFI";"10J";"-0.128"
"2016-06-27";"GBA";"2J";
"2016-06-27";"GBA";"5J";
"2016-06-27";"GBA";"10J";
"2016-06-27";"GBB";"2J";
"2016-06-27";"GBB";"5J";
"2016-06-27";"GBB";"10J";
"2016-06-27";"GBC";"2J";
"2016-06-27";"GBC";"5J";
"2016-06-27";"GBC";"10J";
"2016-06-27";"IHA";"2J";
"2016-06-27";"IHA";"5J";
"2016-06-27";"IHA";"10J";
"2016-06-27";"IHB";"2J";
"2016-06-27";"IHB";"5J";
"2016-06-27";"IHB";"10J";
"2016-06-28";"CHF";"1J";"-0.782"
"2016-06-28";"CHF";"2J";"-0.998"
"2016-06-28";"CHF";"3J";"-1.094"
"2016-06-28";"CHF";"4J";"-1.072"
"2016-06-28";"CHF";"5J";"-0.986"
"2016-06-28";"CHF";"6J";"-0.878"
"2016-06-28";"CHF";"7J";"-0.77"
"2016-06-28";"CHF";"8J";"-0.671"
"2016-06-28";"CHF";"9J";"-0.584"
"2016-06-28";"CHF";"10J";"-0.509"
"2016-06-28";"CHF";"20J";"-0.144"
"2016-06-28";"CHF";"30J";"-0.019"
"2016-06-28";"EUR";"1J";"-0.38108"
"2016-06-28";"EUR";"2J";"-0.35237"
"2016-06-28";"EUR";"3J";"-0.29217"
"2016-06-28";"EUR";"4J";"-0.18978"
"2016-06-28";"EUR";"5J";"-0.0581"
"2016-06-28";"EUR";"6J";"0.08702"
"2016-06-28";"EUR";"7J";"0.23319"
"2016-06-28";"EUR";"8J";"0.37256"
"2016-06-28";"EUR";"9J";"0.50095"
"2016-06-28";"EUR";"10J";"0.61672"
"2016-06-28";"EUR";"20J";"1.25003"
"2016-06-28";"EUR";"30J";"1.47815"
"2016-06-28";"KTA";"2J";
"2016-06-28";"KTA";"5J";
"2016-06-28";"KTA";"10J";
"2016-06-28";"KTB";"2J";
"2016-06-28";"KTB";"5J";
"2016-06-28";"KTB";"10J";
"2016-06-28";"PFI";"2J";"-0.691"
"2016-06-28";"PFI";"5J";"-0.482"
"2016-06-28";"PFI";"10J";"-0.15"
"2016-06-28";"GBA";"2J";
"2016-06-28";"GBA";"5J";
"2016-06-28";"GBA";"10J";
"2016-06-28";"GBB";"2J";
"2016-06-28";"GBB";"5J";
"2016-06-28";"GBB";"10J";
"2016-06-28";"GBC";"2J";
"2016-06-28";"GBC";"5J";
"2016-06-28";"GBC";"10J";
"2016-06-28";"IHA";"2J";
"2016-06-28";"IHA";"5J";
"2016-06-28";"IHA";"10J";
"2016-06-28";"IHB";"2J";
"2016-06-28";"IHB";"5J";
"2016-06-28";"IHB";"10J";
"2016-06-29";"CHF";"1J";"-0.789"
"2016-06-29";"CHF";"2J";"-0.997"
"2016-06-29";"CHF";"3J";"-1.089"
"2016-06-29";"CHF";"4J";"-1.065"
"2016-06-29";"CHF";"5J";"-0.978"
"2016-06-29";"CHF";"6J";"-0.869"
"2016-06-29";"CHF";"7J";"-0.76"
"2016-06-29";"CHF";"8J";"-0.659"
"2016-06-29";"CHF";"9J";"-0.571"
"2016-06-29";"CHF";"10J";"-0.496"
"2016-06-29";"CHF";"20J";"-0.123"
"2016-06-29";"CHF";"30J";"0.005"
"2016-06-29";"EUR";"1J";"-0.39735"
"2016-06-29";"EUR";"2J";"-0.36867"
"2016-06-29";"EUR";"3J";"-0.31186"
"2016-06-29";"EUR";"4J";"-0.2142"
"2016-06-29";"EUR";"5J";"-0.08714"
"2016-06-29";"EUR";"6J";"0.05412"
"2016-06-29";"EUR";"7J";"0.19743"
"2016-06-29";"EUR";"8J";"0.33486"
"2016-06-29";"EUR";"9J";"0.46206"
"2016-06-29";"EUR";"10J";"0.57721"
"2016-06-29";"EUR";"20J";"1.21277"
"2016-06-29";"EUR";"30J";"1.44285"
"2016-06-29";"KTA";"2J";
"2016-06-29";"KTA";"5J";
"2016-06-29";"KTA";"10J";
"2016-06-29";"KTB";"2J";
"2016-06-29";"KTB";"5J";
"2016-06-29";"KTB";"10J";
"2016-06-29";"PFI";"2J";"-0.672"
"2016-06-29";"PFI";"5J";"-0.454"
"2016-06-29";"PFI";"10J";"-0.126"
"2016-06-29";"GBA";"2J";
"2016-06-29";"GBA";"5J";
"2016-06-29";"GBA";"10J";
"2016-06-29";"GBB";"2J";
"2016-06-29";"GBB";"5J";
"2016-06-29";"GBB";"10J";
"2016-06-29";"GBC";"2J";
"2016-06-29";"GBC";"5J";
"2016-06-29";"GBC";"10J";
"2016-06-29";"IHA";"2J";
"2016-06-29";"IHA";"5J";
"2016-06-29";"IHA";"10J";
"2016-06-29";"IHB";"2J";
"2016-06-29";"IHB";"5J";
"2016-06-29";"IHB";"10J";
"2016-06-30";"CHF";"1J";"-0.774"
"2016-06-30";"CHF";"2J";"-0.998"
"2016-06-30";"CHF";"3J";"-1.095"
"2016-06-30";"CHF";"4J";"-1.07"
"2016-06-30";"CHF";"5J";"-0.982"
"2016-06-30";"CHF";"6J";"-0.872"
"2016-06-30";"CHF";"7J";"-0.764"
"2016-06-30";"CHF";"8J";"-0.666"
"2016-06-30";"CHF";"9J";"-0.581"
"2016-06-30";"CHF";"10J";"-0.508"
"2016-06-30";"CHF";"20J";"-0.155"
"2016-06-30";"CHF";"30J";"-0.034"
"2016-06-30";"EUR";"1J";"-0.40996"
"2016-06-30";"EUR";"2J";"-0.38445"
"2016-06-30";"EUR";"3J";"-0.32795"
"2016-06-30";"EUR";"4J";"-0.22951"
"2016-06-30";"EUR";"5J";"-0.10158"
"2016-06-30";"EUR";"6J";"0.04025"
"2016-06-30";"EUR";"7J";"0.18371"
"2016-06-30";"EUR";"8J";"0.32091"
"2016-06-30";"EUR";"9J";"0.44762"
"2016-06-30";"EUR";"10J";"0.5621"
"2016-06-30";"EUR";"20J";"1.19104"
"2016-06-30";"EUR";"30J";"1.41813"
"2016-06-30";"KTA";"2J";
"2016-06-30";"KTA";"5J";
"2016-06-30";"KTA";"10J";
"2016-06-30";"KTB";"2J";
"2016-06-30";"KTB";"5J";
"2016-06-30";"KTB";"10J";
"2016-06-30";"PFI";"2J";"-0.668"
"2016-06-30";"PFI";"5J";"-0.468"
"2016-06-30";"PFI";"10J";"-0.134"
"2016-06-30";"GBA";"2J";
"2016-06-30";"GBA";"5J";
"2016-06-30";"GBA";"10J";
"2016-06-30";"GBB";"2J";
"2016-06-30";"GBB";"5J";
"2016-06-30";"GBB";"10J";
"2016-06-30";"GBC";"2J";
"2016-06-30";"GBC";"5J";
"2016-06-30";"GBC";"10J";
"2016-06-30";"IHA";"2J";
"2016-06-30";"IHA";"5J";
"2016-06-30";"IHA";"10J";
"2016-06-30";"IHB";"2J";
"2016-06-30";"IHB";"5J";
"2016-06-30";"IHB";"10J";
"2016-07-01";"CHF";"1J";"-0.788"
"2016-07-01";"CHF";"2J";"-1.046"
"2016-07-01";"CHF";"3J";"-1.159"
"2016-07-01";"CHF";"4J";"-1.137"
"2016-07-01";"CHF";"5J";"-1.048"
"2016-07-01";"CHF";"6J";"-0.936"
"2016-07-01";"CHF";"7J";"-0.826"
"2016-07-01";"CHF";"8J";"-0.726"
"2016-07-01";"CHF";"9J";"-0.639"
"2016-07-01";"CHF";"10J";"-0.565"
"2016-07-01";"CHF";"20J";"-0.207"
"2016-07-01";"CHF";"30J";"-0.085"
"2016-07-01";"EUR";"1J";"-0.43047"
"2016-07-01";"EUR";"2J";"-0.41043"
"2016-07-01";"EUR";"3J";"-0.35985"
"2016-07-01";"EUR";"4J";"-0.26796"
"2016-07-01";"EUR";"5J";"-0.14601"
"2016-07-01";"EUR";"6J";"-0.00876"
"2016-07-01";"EUR";"7J";"0.13179"
"2016-07-01";"EUR";"8J";"0.26764"
"2016-07-01";"EUR";"9J";"0.39423"
"2016-07-01";"EUR";"10J";"0.5095"
"2016-07-01";"EUR";"20J";"1.15498"
"2016-07-01";"EUR";"30J";"1.39072"
"2016-07-01";"KTA";"2J";
"2016-07-01";"KTA";"5J";
"2016-07-01";"KTA";"10J";
"2016-07-01";"KTB";"2J";
"2016-07-01";"KTB";"5J";
"2016-07-01";"KTB";"10J";
"2016-07-01";"PFI";"2J";"-0.702"
"2016-07-01";"PFI";"5J";"-0.516"
"2016-07-01";"PFI";"10J";"-0.179"
"2016-07-01";"GBA";"2J";
"2016-07-01";"GBA";"5J";
"2016-07-01";"GBA";"10J";
"2016-07-01";"GBB";"2J";
"2016-07-01";"GBB";"5J";
"2016-07-01";"GBB";"10J";
"2016-07-01";"GBC";"2J";
"2016-07-01";"GBC";"5J";
"2016-07-01";"GBC";"10J";
"2016-07-01";"IHA";"2J";
"2016-07-01";"IHA";"5J";
"2016-07-01";"IHA";"10J";
"2016-07-01";"IHB";"2J";
"2016-07-01";"IHB";"5J";
"2016-07-01";"IHB";"10J";
"2016-07-04";"CHF";"1J";"-0.795"
"2016-07-04";"CHF";"2J";"-1.057"
"2016-07-04";"CHF";"3J";"-1.169"
"2016-07-04";"CHF";"4J";"-1.145"
"2016-07-04";"CHF";"5J";"-1.054"
"2016-07-04";"CHF";"6J";"-0.94"
"2016-07-04";"CHF";"7J";"-0.827"
"2016-07-04";"CHF";"8J";"-0.726"
"2016-07-04";"CHF";"9J";"-0.638"
"2016-07-04";"CHF";"10J";"-0.563"
"2016-07-04";"CHF";"20J";"-0.198"
"2016-07-04";"CHF";"30J";"-0.074"
"2016-07-04";"EUR";"1J";"-0.4382"
"2016-07-04";"EUR";"2J";"-0.41007"
"2016-07-04";"EUR";"3J";"-0.35895"
"2016-07-04";"EUR";"4J";"-0.26772"
"2016-07-04";"EUR";"5J";"-0.14581"
"2016-07-04";"EUR";"6J";"-0.00777"
"2016-07-04";"EUR";"7J";"0.13414"
"2016-07-04";"EUR";"8J";"0.27162"
"2016-07-04";"EUR";"9J";"0.3999"
"2016-07-04";"EUR";"10J";"0.51677"
"2016-07-04";"EUR";"20J";"1.17112"
"2016-07-04";"EUR";"30J";"1.40988"
"2016-07-04";"KTA";"2J";
"2016-07-04";"KTA";"5J";
"2016-07-04";"KTA";"10J";
"2016-07-04";"KTB";"2J";
"2016-07-04";"KTB";"5J";
"2016-07-04";"KTB";"10J";
"2016-07-04";"PFI";"2J";"-0.72"
"2016-07-04";"PFI";"5J";"-0.52"
"2016-07-04";"PFI";"10J";"-0.177"
"2016-07-04";"GBA";"2J";
"2016-07-04";"GBA";"5J";
"2016-07-04";"GBA";"10J";
"2016-07-04";"GBB";"2J";
"2016-07-04";"GBB";"5J";
"2016-07-04";"GBB";"10J";
"2016-07-04";"GBC";"2J";
"2016-07-04";"GBC";"5J";
"2016-07-04";"GBC";"10J";
"2016-07-04";"IHA";"2J";
"2016-07-04";"IHA";"5J";
"2016-07-04";"IHA";"10J";
"2016-07-04";"IHB";"2J";
"2016-07-04";"IHB";"5J";
"2016-07-04";"IHB";"10J";
"2016-07-05";"CHF";"1J";"-0.803"
"2016-07-05";"CHF";"2J";"-1.064"
"2016-07-05";"CHF";"3J";"-1.159"
"2016-07-05";"CHF";"4J";"-1.131"
"2016-07-05";"CHF";"5J";"-1.047"
"2016-07-05";"CHF";"6J";"-0.945"
"2016-07-05";"CHF";"7J";"-0.842"
"2016-07-05";"CHF";"8J";"-0.748"
"2016-07-05";"CHF";"9J";"-0.665"
"2016-07-05";"CHF";"10J";"-0.592"
"2016-07-05";"CHF";"20J";"-0.222"
"2016-07-05";"CHF";"30J";"-0.093"
"2016-07-05";"EUR";"1J";"-0.43101"
"2016-07-05";"EUR";"2J";"-0.4081"
"2016-07-05";"EUR";"3J";"-0.36294"
"2016-07-05";"EUR";"4J";"-0.27561"
"2016-07-05";"EUR";"5J";"-0.15579"
"2016-07-05";"EUR";"6J";"-0.01882"
"2016-07-05";"EUR";"7J";"0.12242"
"2016-07-05";"EUR";"8J";"0.25925"
"2016-07-05";"EUR";"9J";"0.38676"
"2016-07-05";"EUR";"10J";"0.50274"
"2016-07-05";"EUR";"20J";"1.14761"
"2016-07-05";"EUR";"30J";"1.38175"
"2016-07-05";"KTA";"2J";
"2016-07-05";"KTA";"5J";
"2016-07-05";"KTA";"10J";
"2016-07-05";"KTB";"2J";
"2016-07-05";"KTB";"5J";
"2016-07-05";"KTB";"10J";
"2016-07-05";"PFI";"2J";"-0.716"
"2016-07-05";"PFI";"5J";"-0.494"
"2016-07-05";"PFI";"10J";"-0.171"
"2016-07-05";"GBA";"2J";
"2016-07-05";"GBA";"5J";
"2016-07-05";"GBA";"10J";
"2016-07-05";"GBB";"2J";
"2016-07-05";"GBB";"5J";
"2016-07-05";"GBB";"10J";
"2016-07-05";"GBC";"2J";
"2016-07-05";"GBC";"5J";
"2016-07-05";"GBC";"10J";
"2016-07-05";"IHA";"2J";
"2016-07-05";"IHA";"5J";
"2016-07-05";"IHA";"10J";
"2016-07-05";"IHB";"2J";
"2016-07-05";"IHB";"5J";
"2016-07-05";"IHB";"10J";
"2016-07-06";"CHF";"1J";"-0.805"
"2016-07-06";"CHF";"2J";"-1.061"
"2016-07-06";"CHF";"3J";"-1.156"
"2016-07-06";"CHF";"4J";"-1.131"
"2016-07-06";"CHF";"5J";"-1.05"
"2016-07-06";"CHF";"6J";"-0.95"
"2016-07-06";"CHF";"7J";"-0.849"
"2016-07-06";"CHF";"8J";"-0.755"
"2016-07-06";"CHF";"9J";"-0.672"
"2016-07-06";"CHF";"10J";"-0.599"
"2016-07-06";"CHF";"20J";"-0.227"
"2016-07-06";"CHF";"30J";"-0.097"
"2016-07-06";"EUR";"1J";"-0.43177"
"2016-07-06";"EUR";"2J";"-0.41289"
"2016-07-06";"EUR";"3J";"-0.3687"
"2016-07-06";"EUR";"4J";"-0.28225"
"2016-07-06";"EUR";"5J";"-0.16405"
"2016-07-06";"EUR";"6J";"-0.02945"
"2016-07-06";"EUR";"7J";"0.10891"
"2016-07-06";"EUR";"8J";"0.24265"
"2016-07-06";"EUR";"9J";"0.36705"
"2016-07-06";"EUR";"10J";"0.48002"
"2016-07-06";"EUR";"20J";"1.10632"
"2016-07-06";"EUR";"30J";"1.33336"
"2016-07-06";"KTA";"2J";
"2016-07-06";"KTA";"5J";
"2016-07-06";"KTA";"10J";
"2016-07-06";"KTB";"2J";
"2016-07-06";"KTB";"5J";
"2016-07-06";"KTB";"10J";
"2016-07-06";"PFI";"2J";"-0.712"
"2016-07-06";"PFI";"5J";"-0.485"
"2016-07-06";"PFI";"10J";"-0.175"
"2016-07-06";"GBA";"2J";
"2016-07-06";"GBA";"5J";
"2016-07-06";"GBA";"10J";
"2016-07-06";"GBB";"2J";
"2016-07-06";"GBB";"5J";
"2016-07-06";"GBB";"10J";
"2016-07-06";"GBC";"2J";
"2016-07-06";"GBC";"5J";
"2016-07-06";"GBC";"10J";
"2016-07-06";"IHA";"2J";
"2016-07-06";"IHA";"5J";
"2016-07-06";"IHA";"10J";
"2016-07-06";"IHB";"2J";
"2016-07-06";"IHB";"5J";
"2016-07-06";"IHB";"10J";
"2016-07-07";"CHF";"1J";"-0.791"
"2016-07-07";"CHF";"2J";"-1.024"
"2016-07-07";"CHF";"3J";"-1.113"
"2016-07-07";"CHF";"4J";"-1.09"
"2016-07-07";"CHF";"5J";"-1.014"
"2016-07-07";"CHF";"6J";"-0.92"
"2016-07-07";"CHF";"7J";"-0.824"
"2016-07-07";"CHF";"8J";"-0.736"
"2016-07-07";"CHF";"9J";"-0.656"
"2016-07-07";"CHF";"10J";"-0.587"
"2016-07-07";"CHF";"20J";"-0.228"
"2016-07-07";"CHF";"30J";"-0.102"
"2016-07-07";"EUR";"1J";"-0.42366"
"2016-07-07";"EUR";"2J";"-0.40014"
"2016-07-07";"EUR";"3J";"-0.35315"
"2016-07-07";"EUR";"4J";"-0.26476"
"2016-07-07";"EUR";"5J";"-0.14501"
"2016-07-07";"EUR";"6J";"-0.00903"
"2016-07-07";"EUR";"7J";"0.13061"
"2016-07-07";"EUR";"8J";"0.26553"
"2016-07-07";"EUR";"9J";"0.39103"
"2016-07-07";"EUR";"10J";"0.50502"
"2016-07-07";"EUR";"20J";"1.13736"
"2016-07-07";"EUR";"30J";"1.36669"
"2016-07-07";"KTA";"2J";
"2016-07-07";"KTA";"5J";
"2016-07-07";"KTA";"10J";
"2016-07-07";"KTB";"2J";
"2016-07-07";"KTB";"5J";
"2016-07-07";"KTB";"10J";
"2016-07-07";"PFI";"2J";"-0.689"
"2016-07-07";"PFI";"5J";"-0.478"
"2016-07-07";"PFI";"10J";"-0.16"
"2016-07-07";"GBA";"2J";
"2016-07-07";"GBA";"5J";
"2016-07-07";"GBA";"10J";
"2016-07-07";"GBB";"2J";
"2016-07-07";"GBB";"5J";
"2016-07-07";"GBB";"10J";
"2016-07-07";"GBC";"2J";
"2016-07-07";"GBC";"5J";
"2016-07-07";"GBC";"10J";
"2016-07-07";"IHA";"2J";
"2016-07-07";"IHA";"5J";
"2016-07-07";"IHA";"10J";
"2016-07-07";"IHB";"2J";
"2016-07-07";"IHB";"5J";
"2016-07-07";"IHB";"10J";
"2016-07-08";"CHF";"1J";"-0.788"
"2016-07-08";"CHF";"2J";"-1.026"
"2016-07-08";"CHF";"3J";"-1.118"
"2016-07-08";"CHF";"4J";"-1.095"
"2016-07-08";"CHF";"5J";"-1.016"
"2016-07-08";"CHF";"6J";"-0.917"
"2016-07-08";"CHF";"7J";"-0.819"
"2016-07-08";"CHF";"8J";"-0.728"
"2016-07-08";"CHF";"9J";"-0.647"
"2016-07-08";"CHF";"10J";"-0.576"
"2016-07-08";"CHF";"20J";"-0.219"
"2016-07-08";"CHF";"30J";"-0.095"
"2016-07-08";"EUR";"1J";"-0.41982"
"2016-07-08";"EUR";"2J";"-0.40715"
"2016-07-08";"EUR";"3J";"-0.3706"
"2016-07-08";"EUR";"4J";"-0.29017"
"2016-07-08";"EUR";"5J";"-0.17591"
"2016-07-08";"EUR";"6J";"-0.04358"
"2016-07-08";"EUR";"7J";"0.09367"
"2016-07-08";"EUR";"8J";"0.22701"
"2016-07-08";"EUR";"9J";"0.35142"
"2016-07-08";"EUR";"10J";"0.46463"
"2016-07-08";"EUR";"20J";"1.09378"
"2016-07-08";"EUR";"30J";"1.32198"
"2016-07-08";"KTA";"2J";
"2016-07-08";"KTA";"5J";
"2016-07-08";"KTA";"10J";
"2016-07-08";"KTB";"2J";
"2016-07-08";"KTB";"5J";
"2016-07-08";"KTB";"10J";
"2016-07-08";"PFI";"2J";"-0.677"
"2016-07-08";"PFI";"5J";"-0.473"
"2016-07-08";"PFI";"10J";"-0.157"
"2016-07-08";"GBA";"2J";
"2016-07-08";"GBA";"5J";
"2016-07-08";"GBA";"10J";
"2016-07-08";"GBB";"2J";
"2016-07-08";"GBB";"5J";
"2016-07-08";"GBB";"10J";
"2016-07-08";"GBC";"2J";
"2016-07-08";"GBC";"5J";
"2016-07-08";"GBC";"10J";
"2016-07-08";"IHA";"2J";
"2016-07-08";"IHA";"5J";
"2016-07-08";"IHA";"10J";
"2016-07-08";"IHB";"2J";
"2016-07-08";"IHB";"5J";
"2016-07-08";"IHB";"10J";
"2016-07-11";"CHF";"1J";"-0.791"
"2016-07-11";"CHF";"2J";"-1.045"
"2016-07-11";"CHF";"3J";"-1.142"
"2016-07-11";"CHF";"4J";"-1.118"
"2016-07-11";"CHF";"5J";"-1.037"
"2016-07-11";"CHF";"6J";"-0.937"
"2016-07-11";"CHF";"7J";"-0.838"
"2016-07-11";"CHF";"8J";"-0.747"
"2016-07-11";"CHF";"9J";"-0.667"
"2016-07-11";"CHF";"10J";"-0.597"
"2016-07-11";"CHF";"20J";"-0.246"
"2016-07-11";"CHF";"30J";"-0.125"
"2016-07-11";"EUR";"1J";"-0.41925"
"2016-07-11";"EUR";"2J";"-0.40536"
"2016-07-11";"EUR";"3J";"-0.36831"
"2016-07-11";"EUR";"4J";"-0.28704"
"2016-07-11";"EUR";"5J";"-0.17162"
"2016-07-11";"EUR";"6J";"-0.03801"
"2016-07-11";"EUR";"7J";"0.10043"
"2016-07-11";"EUR";"8J";"0.23481"
"2016-07-11";"EUR";"9J";"0.36006"
"2016-07-11";"EUR";"10J";"0.47393"
"2016-07-11";"EUR";"20J";"1.10513"
"2016-07-11";"EUR";"30J";"1.33371"
"2016-07-11";"KTA";"2J";
"2016-07-11";"KTA";"5J";
"2016-07-11";"KTA";"10J";
"2016-07-11";"KTB";"2J";
"2016-07-11";"KTB";"5J";
"2016-07-11";"KTB";"10J";
"2016-07-11";"PFI";"2J";"-0.691"
"2016-07-11";"PFI";"5J";"-0.495"
"2016-07-11";"PFI";"10J";"-0.179"
"2016-07-11";"GBA";"2J";
"2016-07-11";"GBA";"5J";
"2016-07-11";"GBA";"10J";
"2016-07-11";"GBB";"2J";
"2016-07-11";"GBB";"5J";
"2016-07-11";"GBB";"10J";
"2016-07-11";"GBC";"2J";
"2016-07-11";"GBC";"5J";
"2016-07-11";"GBC";"10J";
"2016-07-11";"IHA";"2J";
"2016-07-11";"IHA";"5J";
"2016-07-11";"IHA";"10J";
"2016-07-11";"IHB";"2J";
"2016-07-11";"IHB";"5J";
"2016-07-11";"IHB";"10J";
"2016-07-12";"CHF";"1J";"-0.797"
"2016-07-12";"CHF";"2J";"-1.048"
"2016-07-12";"CHF";"3J";"-1.142"
"2016-07-12";"CHF";"4J";"-1.119"
"2016-07-12";"CHF";"5J";"-1.04"
"2016-07-12";"CHF";"6J";"-0.942"
"2016-07-12";"CHF";"7J";"-0.843"
"2016-07-12";"CHF";"8J";"-0.75"
"2016-07-12";"CHF";"9J";"-0.668"
"2016-07-12";"CHF";"10J";"-0.596"
"2016-07-12";"CHF";"20J";"-0.227"
"2016-07-12";"CHF";"30J";"-0.097"
"2016-07-12";"EUR";"1J";"-0.40564"
"2016-07-12";"EUR";"2J";"-0.39053"
"2016-07-12";"EUR";"3J";"-0.35457"
"2016-07-12";"EUR";"4J";"-0.27307"
"2016-07-12";"EUR";"5J";"-0.15574"
"2016-07-12";"EUR";"6J";"-0.01913"
"2016-07-12";"EUR";"7J";"0.12282"
"2016-07-12";"EUR";"8J";"0.26075"
"2016-07-12";"EUR";"9J";"0.38938"
"2016-07-12";"EUR";"10J";"0.50631"
"2016-07-12";"EUR";"20J";"1.15366"
"2016-07-12";"EUR";"30J";"1.38781"
"2016-07-12";"KTA";"2J";
"2016-07-12";"KTA";"5J";
"2016-07-12";"KTA";"10J";
"2016-07-12";"KTB";"2J";
"2016-07-12";"KTB";"5J";
"2016-07-12";"KTB";"10J";
"2016-07-12";"PFI";"2J";"-0.696"
"2016-07-12";"PFI";"5J";"-0.491"
"2016-07-12";"PFI";"10J";"-0.17"
"2016-07-12";"GBA";"2J";
"2016-07-12";"GBA";"5J";
"2016-07-12";"GBA";"10J";
"2016-07-12";"GBB";"2J";
"2016-07-12";"GBB";"5J";
"2016-07-12";"GBB";"10J";
"2016-07-12";"GBC";"2J";
"2016-07-12";"GBC";"5J";
"2016-07-12";"GBC";"10J";
"2016-07-12";"IHA";"2J";
"2016-07-12";"IHA";"5J";
"2016-07-12";"IHA";"10J";
"2016-07-12";"IHB";"2J";
"2016-07-12";"IHB";"5J";
"2016-07-12";"IHB";"10J";
"2016-07-13";"CHF";"1J";"-0.797"
"2016-07-13";"CHF";"2J";"-1.035"
"2016-07-13";"CHF";"3J";"-1.122"
"2016-07-13";"CHF";"4J";"-1.1"
"2016-07-13";"CHF";"5J";"-1.027"
"2016-07-13";"CHF";"6J";"-0.935"
"2016-07-13";"CHF";"7J";"-0.841"
"2016-07-13";"CHF";"8J";"-0.752"
"2016-07-13";"CHF";"9J";"-0.672"
"2016-07-13";"CHF";"10J";"-0.601"
"2016-07-13";"CHF";"20J";"-0.225"
"2016-07-13";"CHF";"30J";"-0.091"
"2016-07-13";"EUR";"1J";"-0.4075"
"2016-07-13";"EUR";"2J";"-0.38924"
"2016-07-13";"EUR";"3J";"-0.35435"
"2016-07-13";"EUR";"4J";"-0.27696"
"2016-07-13";"EUR";"5J";"-0.16499"
"2016-07-13";"EUR";"6J";"-0.03365"
"2016-07-13";"EUR";"7J";"0.10375"
"2016-07-13";"EUR";"8J";"0.23807"
"2016-07-13";"EUR";"9J";"0.36398"
"2016-07-13";"EUR";"10J";"0.47895"
"2016-07-13";"EUR";"20J";"1.12236"
"2016-07-13";"EUR";"30J";"1.35654"
"2016-07-13";"KTA";"2J";
"2016-07-13";"KTA";"5J";
"2016-07-13";"KTA";"10J";
"2016-07-13";"KTB";"2J";
"2016-07-13";"KTB";"5J";
"2016-07-13";"KTB";"10J";
"2016-07-13";"PFI";"2J";"-0.676"
"2016-07-13";"PFI";"5J";"-0.48"
"2016-07-13";"PFI";"10J";"-0.162"
"2016-07-13";"GBA";"2J";
"2016-07-13";"GBA";"5J";
"2016-07-13";"GBA";"10J";
"2016-07-13";"GBB";"2J";
"2016-07-13";"GBB";"5J";
"2016-07-13";"GBB";"10J";
"2016-07-13";"GBC";"2J";
"2016-07-13";"GBC";"5J";
"2016-07-13";"GBC";"10J";
"2016-07-13";"IHA";"2J";
"2016-07-13";"IHA";"5J";
"2016-07-13";"IHA";"10J";
"2016-07-13";"IHB";"2J";
"2016-07-13";"IHB";"5J";
"2016-07-13";"IHB";"10J";
"2016-07-14";"CHF";"1J";"-0.768"
"2016-07-14";"CHF";"2J";"-0.976"
"2016-07-14";"CHF";"3J";"-1.063"
"2016-07-14";"CHF";"4J";"-1.052"
"2016-07-14";"CHF";"5J";"-0.988"
"2016-07-14";"CHF";"6J";"-0.904"
"2016-07-14";"CHF";"7J";"-0.815"
"2016-07-14";"CHF";"8J";"-0.729"
"2016-07-14";"CHF";"9J";"-0.651"
"2016-07-14";"CHF";"10J";"-0.58"
"2016-07-14";"CHF";"20J";"-0.199"
"2016-07-14";"CHF";"30J";"-0.062"
"2016-07-14";"EUR";"1J";"-0.39195"
"2016-07-14";"EUR";"2J";"-0.37834"
"2016-07-14";"EUR";"3J";"-0.3392"
"2016-07-14";"EUR";"4J";"-0.25564"
"2016-07-14";"EUR";"5J";"-0.13784"
"2016-07-14";"EUR";"6J";"-0.00156"
"2016-07-14";"EUR";"7J";"0.13994"
"2016-07-14";"EUR";"8J";"0.27769"
"2016-07-14";"EUR";"9J";"0.40653"
"2016-07-14";"EUR";"10J";"0.52403"
"2016-07-14";"EUR";"20J";"1.18144"
"2016-07-14";"EUR";"30J";"1.42094"
"2016-07-14";"KTA";"2J";
"2016-07-14";"KTA";"5J";
"2016-07-14";"KTA";"10J";
"2016-07-14";"KTB";"2J";
"2016-07-14";"KTB";"5J";
"2016-07-14";"KTB";"10J";
